id,word,condition,preference,item
099039_l2,unos,44,1,item_9
099039_l2,unos,44,0,item_10
099039_l2,unos,34,1,item_1
099039_l2,unos,34,1,item_2
099039_l2,unos,34,1,item_3
099039_l2,unos,34,1,item_4
099039_l2,unos,34,1,item_5
099039_l2,unos,34,1,item_6
099039_l2,unos,34,1,item_7
099039_l2,unos,34,1,item_8
099039_l2,unos,34,0,item_9
099039_l2,unos,34,0,item_10
099347_l2,algunos,44,1,item_1
099347_l2,algunos,44,1,item_2
099347_l2,algunos,44,1,item_3
099347_l2,algunos,44,1,item_4
099347_l2,algunos,44,1,item_5
099347_l2,algunos,44,1,item_6
099347_l2,algunos,44,1,item_7
099347_l2,algunos,44,0,item_8
099347_l2,algunos,44,0,item_9
099347_l2,algunos,44,0,item_10
099347_l2,algunos,34,1,item_1
099347_l2,algunos,34,1,item_2
099347_l2,algunos,34,1,item_3
099347_l2,algunos,34,1,item_4
099347_l2,algunos,34,1,item_5
099347_l2,algunos,34,1,item_6
099347_l2,algunos,34,1,item_7
099347_l2,algunos,34,1,item_8
099347_l2,algunos,34,1,item_9
099347_l2,algunos,34,0,item_10
099347_l2,unos,44,1,item_1
099347_l2,unos,44,1,item_2
099347_l2,unos,44,1,item_3
099347_l2,unos,44,1,item_4
099347_l2,unos,44,1,item_5
099347_l2,unos,44,1,item_6
099347_l2,unos,44,1,item_7
099347_l2,unos,44,1,item_8
099347_l2,unos,44,1,item_9
099347_l2,unos,44,0,item_10
099347_l2,unos,34,1,item_1
099347_l2,unos,34,1,item_2
099347_l2,unos,34,1,item_3
099347_l2,unos,34,1,item_4
099347_l2,unos,34,1,item_5
099347_l2,unos,34,1,item_6
099347_l2,unos,34,1,item_7
099347_l2,unos,34,1,item_8
099347_l2,unos,34,0,item_9
099347_l2,unos,34,0,item_10
099032_l2,algunos,44,1,item_1
099032_l2,algunos,44,1,item_2
099032_l2,algunos,44,1,item_3
099032_l2,algunos,44,1,item_4
099032_l2,algunos,44,1,item_5
099032_l2,algunos,44,1,item_6
099032_l2,algunos,44,1,item_7
099032_l2,algunos,44,0,item_8
099032_l2,algunos,44,0,item_9
099032_l2,algunos,44,0,item_10
099032_l2,algunos,34,1,item_1
099032_l2,algunos,34,1,item_2
099032_l2,algunos,34,1,item_3
099032_l2,algunos,34,1,item_4
099032_l2,algunos,34,1,item_5
099032_l2,algunos,34,1,item_6
099032_l2,algunos,34,1,item_7
099032_l2,algunos,34,1,item_8
099032_l2,algunos,34,1,item_9
099032_l2,algunos,34,0,item_10
099032_l2,unos,44,1,item_1
099032_l2,unos,44,1,item_2
099032_l2,unos,44,1,item_3
099032_l2,unos,44,1,item_4
099032_l2,unos,44,1,item_5
099032_l2,unos,44,1,item_6
099032_l2,unos,44,1,item_7
099032_l2,unos,44,1,item_8
099032_l2,unos,44,0,item_9
099032_l2,unos,44,0,item_10
099032_l2,unos,34,1,item_1
099032_l2,unos,34,1,item_2
099032_l2,unos,34,1,item_3
099032_l2,unos,34,1,item_4
099032_l2,unos,34,1,item_5
099032_l2,unos,34,1,item_6
099032_l2,unos,34,1,item_7
099032_l2,unos,34,1,item_8
099032_l2,unos,34,0,item_9
099032_l2,unos,34,0,item_10
094277_l2,algunos,44,1,item_1
094277_l2,algunos,44,1,item_2
094277_l2,algunos,44,1,item_3
094277_l2,algunos,44,1,item_4
094277_l2,algunos,44,1,item_5
094277_l2,algunos,44,1,item_6
094277_l2,algunos,44,1,item_7
094277_l2,algunos,44,0,item_8
094277_l2,algunos,44,0,item_9
094277_l2,algunos,44,0,item_10
094277_l2,algunos,34,1,item_1
094277_l2,algunos,34,1,item_2
094277_l2,algunos,34,1,item_3
094277_l2,algunos,34,1,item_4
094277_l2,algunos,34,1,item_5
094277_l2,algunos,34,1,item_6
094277_l2,algunos,34,1,item_7
094277_l2,algunos,34,1,item_8
094277_l2,algunos,34,1,item_9
094277_l2,algunos,34,0,item_10
094277_l2,unos,44,1,item_1
094277_l2,unos,44,1,item_2
094277_l2,unos,44,1,item_3
094277_l2,unos,44,1,item_4
094277_l2,unos,44,1,item_5
094277_l2,unos,44,1,item_6
094277_l2,unos,44,1,item_7
094277_l2,unos,44,1,item_8
094277_l2,unos,44,0,item_9
094277_l2,unos,44,0,item_10
094277_l2,unos,34,1,item_1
094277_l2,unos,34,1,item_2
094277_l2,unos,34,1,item_3
094277_l2,unos,34,1,item_4
094277_l2,unos,34,1,item_5
094277_l2,unos,34,1,item_6
094277_l2,unos,34,1,item_7
094277_l2,unos,34,1,item_8
094277_l2,unos,34,0,item_9
094277_l2,unos,34,0,item_10
093966_l2,algunos,44,1,item_1
093966_l2,algunos,44,1,item_2
093966_l2,algunos,44,1,item_3
093966_l2,algunos,44,1,item_4
093966_l2,algunos,44,1,item_5
093966_l2,algunos,44,1,item_6
093966_l2,algunos,44,1,item_7
093966_l2,algunos,44,0,item_8
093966_l2,algunos,44,0,item_9
093966_l2,algunos,44,0,item_10
093966_l2,algunos,34,1,item_1
093966_l2,algunos,34,1,item_2
093966_l2,algunos,34,1,item_3
093966_l2,algunos,34,1,item_4
093966_l2,algunos,34,1,item_5
093966_l2,algunos,34,1,item_6
093966_l2,algunos,34,1,item_7
093966_l2,algunos,34,1,item_8
093966_l2,algunos,34,1,item_9
093966_l2,algunos,34,0,item_10
093966_l2,unos,44,1,item_1
093966_l2,unos,44,1,item_2
093966_l2,unos,44,1,item_3
093966_l2,unos,44,1,item_4
093966_l2,unos,44,1,item_5
093966_l2,unos,44,1,item_6
093966_l2,unos,44,1,item_7
093966_l2,unos,44,1,item_8
093966_l2,unos,44,0,item_9
093966_l2,unos,44,0,item_10
093966_l2,unos,34,1,item_1
093966_l2,unos,34,1,item_2
093966_l2,unos,34,1,item_3
093966_l2,unos,34,1,item_4
093966_l2,unos,34,1,item_5
093966_l2,unos,34,1,item_6
093966_l2,unos,34,1,item_7
093966_l2,unos,34,1,item_8
093966_l2,unos,34,0,item_9
093966_l2,unos,34,0,item_10
097159_l2,algunos,44,1,item_1
097159_l2,algunos,44,1,item_2
097159_l2,algunos,44,1,item_3
097159_l2,algunos,44,1,item_4
097159_l2,algunos,44,1,item_5
097159_l2,algunos,44,1,item_6
097159_l2,algunos,44,1,item_7
097159_l2,algunos,44,0,item_8
097159_l2,algunos,44,0,item_9
097159_l2,algunos,44,0,item_10
097159_l2,algunos,34,1,item_1
097159_l2,algunos,34,1,item_2
097159_l2,algunos,34,1,item_3
097159_l2,algunos,34,1,item_4
097159_l2,algunos,34,1,item_5
097159_l2,algunos,34,1,item_6
097159_l2,algunos,34,1,item_7
097159_l2,algunos,34,1,item_8
097159_l2,algunos,34,1,item_9
097159_l2,algunos,34,0,item_10
097159_l2,unos,44,1,item_1
097159_l2,unos,44,1,item_2
097159_l2,unos,44,1,item_3
097159_l2,unos,44,1,item_4
097159_l2,unos,44,1,item_5
097159_l2,unos,44,1,item_6
097159_l2,unos,44,1,item_7
097159_l2,unos,44,1,item_8
097159_l2,unos,44,1,item_9
097159_l2,unos,44,0,item_10
097159_l2,unos,34,1,item_1
097159_l2,unos,34,1,item_2
097159_l2,unos,34,1,item_3
097159_l2,unos,34,1,item_4
097159_l2,unos,34,1,item_5
097159_l2,unos,34,1,item_6
097159_l2,unos,34,1,item_7
097159_l2,unos,34,1,item_8
097159_l2,unos,34,0,item_9
097159_l2,unos,34,0,item_10
099130_l2,algunos,44,1,item_1
099130_l2,algunos,44,1,item_2
099130_l2,algunos,44,1,item_3
099130_l2,algunos,44,1,item_4
099130_l2,algunos,44,1,item_5
099130_l2,algunos,44,1,item_6
099130_l2,algunos,44,1,item_7
099130_l2,algunos,44,0,item_8
099130_l2,algunos,44,0,item_9
099130_l2,algunos,44,0,item_10
099130_l2,algunos,34,1,item_1
099130_l2,algunos,34,1,item_2
099130_l2,algunos,34,1,item_3
099130_l2,algunos,34,1,item_4
099130_l2,algunos,34,1,item_5
099130_l2,algunos,34,1,item_6
099130_l2,algunos,34,1,item_7
099130_l2,algunos,34,1,item_8
099130_l2,algunos,34,1,item_9
099130_l2,algunos,34,0,item_10
099130_l2,unos,44,1,item_1
099130_l2,unos,44,1,item_2
099130_l2,unos,44,1,item_3
099130_l2,unos,44,1,item_4
099130_l2,unos,44,1,item_5
099130_l2,unos,44,1,item_6
099130_l2,unos,44,1,item_7
099130_l2,unos,44,1,item_8
099130_l2,unos,44,0,item_9
099130_l2,unos,44,0,item_10
099130_l2,unos,34,1,item_1
099130_l2,unos,34,1,item_2
099130_l2,unos,34,1,item_3
099130_l2,unos,34,1,item_4
099130_l2,unos,34,1,item_5
099130_l2,unos,34,1,item_6
099130_l2,unos,34,1,item_7
099130_l2,unos,34,1,item_8
099130_l2,unos,34,1,item_9
099130_l2,unos,34,0,item_10
097929_l2,algunos,44,1,item_1
097929_l2,algunos,44,1,item_2
097929_l2,algunos,44,1,item_3
097929_l2,algunos,44,1,item_4
097929_l2,algunos,44,1,item_5
097929_l2,algunos,44,1,item_6
097929_l2,algunos,44,0,item_7
097929_l2,algunos,44,0,item_8
097929_l2,algunos,44,0,item_9
097929_l2,algunos,44,0,item_10
097929_l2,algunos,34,1,item_1
097929_l2,algunos,34,1,item_2
097929_l2,algunos,34,1,item_3
097929_l2,algunos,34,1,item_4
097929_l2,algunos,34,1,item_5
097929_l2,algunos,34,1,item_6
097929_l2,algunos,34,1,item_7
097929_l2,algunos,34,1,item_8
097929_l2,algunos,34,1,item_9
097929_l2,algunos,34,0,item_10
097929_l2,unos,44,1,item_1
097929_l2,unos,44,1,item_2
097929_l2,unos,44,1,item_3
097929_l2,unos,44,1,item_4
097929_l2,unos,44,1,item_5
097929_l2,unos,44,1,item_6
097929_l2,unos,44,1,item_7
097929_l2,unos,44,1,item_8
097929_l2,unos,44,0,item_9
097929_l2,unos,44,0,item_10
097929_l2,unos,34,1,item_1
097929_l2,unos,34,1,item_2
097929_l2,unos,34,1,item_3
097929_l2,unos,34,1,item_4
097929_l2,unos,34,1,item_5
097929_l2,unos,34,1,item_6
097929_l2,unos,34,1,item_7
097929_l2,unos,34,1,item_8
097929_l2,unos,34,1,item_9
097929_l2,unos,34,0,item_10
092644_l2,algunos,44,1,item_1
092644_l2,algunos,44,1,item_2
092644_l2,algunos,44,1,item_3
092644_l2,algunos,44,1,item_4
092644_l2,algunos,44,1,item_5
092644_l2,algunos,44,1,item_6
092644_l2,algunos,44,0,item_7
092644_l2,algunos,44,0,item_8
092644_l2,algunos,44,0,item_9
092644_l2,algunos,44,0,item_10
092644_l2,algunos,34,1,item_1
092644_l2,algunos,34,1,item_2
092644_l2,algunos,34,1,item_3
092644_l2,algunos,34,1,item_4
092644_l2,algunos,34,1,item_5
092644_l2,algunos,34,1,item_6
092644_l2,algunos,34,1,item_7
092644_l2,algunos,34,1,item_8
092644_l2,algunos,34,1,item_9
092644_l2,algunos,34,0,item_10
092644_l2,unos,44,1,item_1
092644_l2,unos,44,1,item_2
092644_l2,unos,44,1,item_3
092644_l2,unos,44,1,item_4
092644_l2,unos,44,1,item_5
092644_l2,unos,44,1,item_6
092644_l2,unos,44,1,item_7
092644_l2,unos,44,1,item_8
092644_l2,unos,44,1,item_9
092644_l2,unos,44,0,item_10
092644_l2,unos,34,1,item_1
092644_l2,unos,34,1,item_2
092644_l2,unos,34,1,item_3
092644_l2,unos,34,1,item_4
092644_l2,unos,34,1,item_5
092644_l2,unos,34,1,item_6
092644_l2,unos,34,1,item_7
092644_l2,unos,34,1,item_8
092644_l2,unos,34,0,item_9
092644_l2,unos,34,0,item_10
096205_l2,algunos,44,1,item_1
096205_l2,algunos,44,1,item_2
096205_l2,algunos,44,1,item_3
096205_l2,algunos,44,1,item_4
096205_l2,algunos,44,1,item_5
096205_l2,algunos,44,1,item_6
096205_l2,algunos,44,0,item_7
096205_l2,algunos,44,0,item_8
096205_l2,algunos,44,0,item_9
096205_l2,algunos,44,0,item_10
096205_l2,algunos,34,1,item_1
096205_l2,algunos,34,1,item_2
096205_l2,algunos,34,1,item_3
096205_l2,algunos,34,1,item_4
096205_l2,algunos,34,1,item_5
096205_l2,algunos,34,1,item_6
096205_l2,algunos,34,1,item_7
096205_l2,algunos,34,1,item_8
096205_l2,algunos,34,1,item_9
096205_l2,algunos,34,0,item_10
096205_l2,unos,44,1,item_1
096205_l2,unos,44,1,item_2
096205_l2,unos,44,1,item_3
096205_l2,unos,44,1,item_4
096205_l2,unos,44,1,item_5
096205_l2,unos,44,1,item_6
096205_l2,unos,44,1,item_7
096205_l2,unos,44,1,item_8
096205_l2,unos,44,1,item_9
096205_l2,unos,44,0,item_10
096205_l2,unos,34,1,item_1
096205_l2,unos,34,1,item_2
096205_l2,unos,34,1,item_3
096205_l2,unos,34,1,item_4
096205_l2,unos,34,1,item_5
096205_l2,unos,34,1,item_6
096205_l2,unos,34,1,item_7
096205_l2,unos,34,1,item_8
096205_l2,unos,34,1,item_9
096205_l2,unos,34,0,item_10
094721_l2,algunos,44,1,item_1
094721_l2,algunos,44,1,item_2
094721_l2,algunos,44,1,item_3
094721_l2,algunos,44,1,item_4
094721_l2,algunos,44,1,item_5
094721_l2,algunos,44,1,item_6
094721_l2,algunos,44,1,item_7
094721_l2,algunos,44,0,item_8
094721_l2,algunos,44,0,item_9
094721_l2,algunos,44,0,item_10
094721_l2,algunos,34,1,item_1
094721_l2,algunos,34,1,item_2
094721_l2,algunos,34,1,item_3
094721_l2,algunos,34,1,item_4
094721_l2,algunos,34,1,item_5
094721_l2,algunos,34,1,item_6
094721_l2,algunos,34,1,item_7
094721_l2,algunos,34,1,item_8
094721_l2,algunos,34,1,item_9
094721_l2,algunos,34,0,item_10
094721_l2,unos,44,1,item_1
094721_l2,unos,44,1,item_2
094721_l2,unos,44,1,item_3
094721_l2,unos,44,1,item_4
094721_l2,unos,44,1,item_5
094721_l2,unos,44,1,item_6
094721_l2,unos,44,1,item_7
094721_l2,unos,44,1,item_8
094721_l2,unos,44,1,item_9
094721_l2,unos,44,0,item_10
094721_l2,unos,34,1,item_1
094721_l2,unos,34,1,item_2
094721_l2,unos,34,1,item_3
094721_l2,unos,34,1,item_4
094721_l2,unos,34,1,item_5
094721_l2,unos,34,1,item_6
094721_l2,unos,34,1,item_7
094721_l2,unos,34,1,item_8
094721_l2,unos,34,0,item_9
094721_l2,unos,34,0,item_10
094912_l2,algunos,44,1,item_1
094912_l2,algunos,44,1,item_2
094912_l2,algunos,44,1,item_3
094912_l2,algunos,44,1,item_4
094912_l2,algunos,44,1,item_5
094912_l2,algunos,44,1,item_6
094912_l2,algunos,44,0,item_7
094912_l2,algunos,44,0,item_8
094912_l2,algunos,44,0,item_9
094912_l2,algunos,44,0,item_10
094912_l2,algunos,34,1,item_1
094912_l2,algunos,34,1,item_2
094912_l2,algunos,34,1,item_3
094912_l2,algunos,34,1,item_4
094912_l2,algunos,34,1,item_5
094912_l2,algunos,34,1,item_6
094912_l2,algunos,34,1,item_7
094912_l2,algunos,34,1,item_8
094912_l2,algunos,34,1,item_9
094912_l2,algunos,34,0,item_10
094912_l2,unos,44,1,item_1
094912_l2,unos,44,1,item_2
094912_l2,unos,44,1,item_3
094912_l2,unos,44,1,item_4
094912_l2,unos,44,1,item_5
094912_l2,unos,44,1,item_6
094912_l2,unos,44,1,item_7
094912_l2,unos,44,1,item_8
094912_l2,unos,44,1,item_9
094912_l2,unos,44,0,item_10
094912_l2,unos,34,1,item_1
094912_l2,unos,34,1,item_2
094912_l2,unos,34,1,item_3
094912_l2,unos,34,1,item_4
094912_l2,unos,34,1,item_5
094912_l2,unos,34,1,item_6
094912_l2,unos,34,1,item_7
094912_l2,unos,34,1,item_8
094912_l2,unos,34,0,item_9
094912_l2,unos,34,0,item_10
095736_l2,algunos,44,1,item_1
095736_l2,algunos,44,1,item_2
095736_l2,algunos,44,1,item_3
095736_l2,algunos,44,1,item_4
095736_l2,algunos,44,1,item_5
095736_l2,algunos,44,1,item_6
095736_l2,algunos,44,1,item_7
095736_l2,algunos,44,0,item_8
095736_l2,algunos,44,0,item_9
095736_l2,algunos,44,0,item_10
095736_l2,algunos,34,1,item_1
095736_l2,algunos,34,1,item_2
095736_l2,algunos,34,1,item_3
095736_l2,algunos,34,1,item_4
095736_l2,algunos,34,1,item_5
095736_l2,algunos,34,1,item_6
095736_l2,algunos,34,1,item_7
095736_l2,algunos,34,1,item_8
095736_l2,algunos,34,1,item_9
095736_l2,algunos,34,0,item_10
095736_l2,unos,44,1,item_1
095736_l2,unos,44,1,item_2
095736_l2,unos,44,1,item_3
095736_l2,unos,44,1,item_4
095736_l2,unos,44,1,item_5
095736_l2,unos,44,1,item_6
095736_l2,unos,44,1,item_7
095736_l2,unos,44,1,item_8
095736_l2,unos,44,0,item_9
095736_l2,unos,44,0,item_10
095736_l2,unos,34,1,item_1
095736_l2,unos,34,1,item_2
095736_l2,unos,34,1,item_3
095736_l2,unos,34,1,item_4
095736_l2,unos,34,1,item_5
095736_l2,unos,34,1,item_6
095736_l2,unos,34,1,item_7
095736_l2,unos,34,1,item_8
095736_l2,unos,34,1,item_9
095736_l2,unos,34,0,item_10
096314_l2,algunos,44,1,item_1
096314_l2,algunos,44,1,item_2
096314_l2,algunos,44,1,item_3
096314_l2,algunos,44,1,item_4
096314_l2,algunos,44,1,item_5
096314_l2,algunos,44,1,item_6
096314_l2,algunos,44,1,item_7
096314_l2,algunos,44,0,item_8
096314_l2,algunos,44,0,item_9
096314_l2,algunos,44,0,item_10
096314_l2,algunos,34,1,item_1
096314_l2,algunos,34,1,item_2
096314_l2,algunos,34,1,item_3
096314_l2,algunos,34,1,item_4
096314_l2,algunos,34,1,item_5
096314_l2,algunos,34,1,item_6
096314_l2,algunos,34,1,item_7
096314_l2,algunos,34,1,item_8
096314_l2,algunos,34,1,item_9
096314_l2,algunos,34,1,item_10
096314_l2,unos,44,1,item_1
096314_l2,unos,44,1,item_2
096314_l2,unos,44,1,item_3
096314_l2,unos,44,1,item_4
096314_l2,unos,44,1,item_5
096314_l2,unos,44,1,item_6
096314_l2,unos,44,1,item_7
096314_l2,unos,44,1,item_8
096314_l2,unos,44,1,item_9
096314_l2,unos,44,0,item_10
096314_l2,unos,34,1,item_1
096314_l2,unos,34,1,item_2
096314_l2,unos,34,1,item_3
096314_l2,unos,34,1,item_4
096314_l2,unos,34,1,item_5
096314_l2,unos,34,1,item_6
096314_l2,unos,34,1,item_7
096314_l2,unos,34,1,item_8
096314_l2,unos,34,0,item_9
096314_l2,unos,34,0,item_10
092036_l2,algunos,44,1,item_1
092036_l2,algunos,44,1,item_2
092036_l2,algunos,44,1,item_3
092036_l2,algunos,44,1,item_4
092036_l2,algunos,44,1,item_5
092036_l2,algunos,44,1,item_6
092036_l2,algunos,44,1,item_7
092036_l2,algunos,44,0,item_8
092036_l2,algunos,44,0,item_9
092036_l2,algunos,44,0,item_10
092036_l2,algunos,34,1,item_1
092036_l2,algunos,34,1,item_2
092036_l2,algunos,34,1,item_3
092036_l2,algunos,34,1,item_4
092036_l2,algunos,34,1,item_5
092036_l2,algunos,34,1,item_6
092036_l2,algunos,34,1,item_7
092036_l2,algunos,34,1,item_8
092036_l2,algunos,34,1,item_9
092036_l2,algunos,34,0,item_10
092036_l2,unos,44,1,item_1
092036_l2,unos,44,1,item_2
092036_l2,unos,44,1,item_3
092036_l2,unos,44,1,item_4
092036_l2,unos,44,1,item_5
092036_l2,unos,44,1,item_6
092036_l2,unos,44,1,item_7
092036_l2,unos,44,1,item_8
092036_l2,unos,44,0,item_9
092036_l2,unos,44,0,item_10
092036_l2,unos,34,1,item_1
092036_l2,unos,34,1,item_2
092036_l2,unos,34,1,item_3
092036_l2,unos,34,1,item_4
092036_l2,unos,34,1,item_5
092036_l2,unos,34,1,item_6
092036_l2,unos,34,1,item_7
092036_l2,unos,34,1,item_8
092036_l2,unos,34,0,item_9
092036_l2,unos,34,0,item_10
098678_l2,algunos,44,1,item_1
098678_l2,algunos,44,1,item_2
098678_l2,algunos,44,1,item_3
098678_l2,algunos,44,1,item_4
098678_l2,algunos,44,1,item_5
098678_l2,algunos,44,1,item_6
098678_l2,algunos,44,1,item_7
098678_l2,algunos,44,0,item_8
098678_l2,algunos,44,0,item_9
098678_l2,algunos,44,0,item_10
098678_l2,algunos,34,1,item_1
098678_l2,algunos,34,1,item_2
098678_l2,algunos,34,1,item_3
098678_l2,algunos,34,1,item_4
098678_l2,algunos,34,1,item_5
098678_l2,algunos,34,1,item_6
098678_l2,algunos,34,1,item_7
098678_l2,algunos,34,1,item_8
098678_l2,algunos,34,1,item_9
098678_l2,algunos,34,0,item_10
098678_l2,unos,44,1,item_1
098678_l2,unos,44,1,item_2
098678_l2,unos,44,1,item_3
098678_l2,unos,44,1,item_4
098678_l2,unos,44,1,item_5
098678_l2,unos,44,1,item_6
098678_l2,unos,44,1,item_7
098678_l2,unos,44,1,item_8
098678_l2,unos,44,1,item_9
098678_l2,unos,44,0,item_10
098678_l2,unos,34,1,item_1
098678_l2,unos,34,1,item_2
098678_l2,unos,34,1,item_3
098678_l2,unos,34,1,item_4
098678_l2,unos,34,1,item_5
098678_l2,unos,34,1,item_6
098678_l2,unos,34,1,item_7
098678_l2,unos,34,1,item_8
098678_l2,unos,34,0,item_9
098678_l2,unos,34,0,item_10
091000_l2,algunos,44,1,item_1
091000_l2,algunos,44,1,item_2
091000_l2,algunos,44,1,item_3
091000_l2,algunos,44,1,item_4
091000_l2,algunos,44,1,item_5
091000_l2,algunos,44,1,item_6
091000_l2,algunos,44,0,item_7
091000_l2,algunos,44,0,item_8
091000_l2,algunos,44,0,item_9
091000_l2,algunos,44,0,item_10
091000_l2,algunos,34,1,item_1
091000_l2,algunos,34,1,item_2
091000_l2,algunos,34,1,item_3
091000_l2,algunos,34,1,item_4
091000_l2,algunos,34,1,item_5
091000_l2,algunos,34,1,item_6
091000_l2,algunos,34,1,item_7
091000_l2,algunos,34,1,item_8
091000_l2,algunos,34,1,item_9
091000_l2,algunos,34,0,item_10
091000_l2,unos,44,1,item_1
091000_l2,unos,44,1,item_2
091000_l2,unos,44,1,item_3
091000_l2,unos,44,1,item_4
091000_l2,unos,44,1,item_5
091000_l2,unos,44,1,item_6
091000_l2,unos,44,1,item_7
091000_l2,unos,44,1,item_8
091000_l2,unos,44,1,item_9
091000_l2,unos,44,0,item_10
091000_l2,unos,34,1,item_1
091000_l2,unos,34,1,item_2
091000_l2,unos,34,1,item_3
091000_l2,unos,34,1,item_4
091000_l2,unos,34,1,item_5
091000_l2,unos,34,1,item_6
091000_l2,unos,34,1,item_7
091000_l2,unos,34,1,item_8
091000_l2,unos,34,0,item_9
091000_l2,unos,34,0,item_10
092262_l2,algunos,44,1,item_1
092262_l2,algunos,44,1,item_2
092262_l2,algunos,44,1,item_3
092262_l2,algunos,44,1,item_4
092262_l2,algunos,44,1,item_5
092262_l2,algunos,44,1,item_6
092262_l2,algunos,44,1,item_7
092262_l2,algunos,44,0,item_8
092262_l2,algunos,44,0,item_9
092262_l2,algunos,44,0,item_10
092262_l2,algunos,34,1,item_1
092262_l2,algunos,34,1,item_2
092262_l2,algunos,34,1,item_3
092262_l2,algunos,34,1,item_4
092262_l2,algunos,34,1,item_5
092262_l2,algunos,34,1,item_6
092262_l2,algunos,34,1,item_7
092262_l2,algunos,34,1,item_8
092262_l2,algunos,34,1,item_9
092262_l2,algunos,34,0,item_10
092262_l2,unos,44,1,item_1
092262_l2,unos,44,1,item_2
092262_l2,unos,44,1,item_3
092262_l2,unos,44,1,item_4
092262_l2,unos,44,1,item_5
092262_l2,unos,44,1,item_6
092262_l2,unos,44,1,item_7
092262_l2,unos,44,1,item_8
092262_l2,unos,44,0,item_9
092262_l2,unos,44,0,item_10
092262_l2,unos,34,1,item_1
092262_l2,unos,34,1,item_2
092262_l2,unos,34,1,item_3
092262_l2,unos,34,1,item_4
092262_l2,unos,34,1,item_5
092262_l2,unos,34,1,item_6
092262_l2,unos,34,1,item_7
092262_l2,unos,34,1,item_8
092262_l2,unos,34,0,item_9
092262_l2,unos,34,0,item_10
095464_l2,algunos,44,1,item_1
095464_l2,algunos,44,1,item_2
095464_l2,algunos,44,1,item_3
095464_l2,algunos,44,1,item_4
095464_l2,algunos,44,1,item_5
095464_l2,algunos,44,1,item_6
095464_l2,algunos,44,1,item_7
095464_l2,algunos,44,0,item_8
095464_l2,algunos,44,0,item_9
095464_l2,algunos,44,0,item_10
095464_l2,algunos,34,1,item_1
095464_l2,algunos,34,1,item_2
095464_l2,algunos,34,1,item_3
095464_l2,algunos,34,1,item_4
095464_l2,algunos,34,1,item_5
095464_l2,algunos,34,1,item_6
095464_l2,algunos,34,1,item_7
095464_l2,algunos,34,1,item_8
095464_l2,algunos,34,1,item_9
095464_l2,algunos,34,1,item_10
095464_l2,unos,44,1,item_1
095464_l2,unos,44,1,item_2
095464_l2,unos,44,1,item_3
095464_l2,unos,44,1,item_4
095464_l2,unos,44,1,item_5
095464_l2,unos,44,1,item_6
095464_l2,unos,44,1,item_7
095464_l2,unos,44,1,item_8
095464_l2,unos,44,1,item_9
095464_l2,unos,44,0,item_10
095464_l2,unos,34,1,item_1
095464_l2,unos,34,1,item_2
095464_l2,unos,34,1,item_3
095464_l2,unos,34,1,item_4
095464_l2,unos,34,1,item_5
095464_l2,unos,34,1,item_6
095464_l2,unos,34,1,item_7
095464_l2,unos,34,1,item_8
095464_l2,unos,34,0,item_9
095464_l2,unos,34,0,item_10
095642_l2,algunos,44,1,item_1
095642_l2,algunos,44,1,item_2
095642_l2,algunos,44,1,item_3
095642_l2,algunos,44,1,item_4
095642_l2,algunos,44,1,item_5
095642_l2,algunos,44,1,item_6
095642_l2,algunos,44,0,item_7
095642_l2,algunos,44,0,item_8
095642_l2,algunos,44,0,item_9
095642_l2,algunos,44,0,item_10
095642_l2,algunos,34,1,item_1
095642_l2,algunos,34,1,item_2
095642_l2,algunos,34,1,item_3
095642_l2,algunos,34,1,item_4
095642_l2,algunos,34,1,item_5
095642_l2,algunos,34,1,item_6
095642_l2,algunos,34,1,item_7
095642_l2,algunos,34,1,item_8
095642_l2,algunos,34,1,item_9
095642_l2,algunos,34,0,item_10
095642_l2,unos,44,1,item_1
095642_l2,unos,44,1,item_2
095642_l2,unos,44,1,item_3
095642_l2,unos,44,1,item_4
095642_l2,unos,44,1,item_5
095642_l2,unos,44,1,item_6
095642_l2,unos,44,1,item_7
095642_l2,unos,44,1,item_8
095642_l2,unos,44,1,item_9
095642_l2,unos,44,0,item_10
095642_l2,unos,34,1,item_1
095642_l2,unos,34,1,item_2
095642_l2,unos,34,1,item_3
095642_l2,unos,34,1,item_4
095642_l2,unos,34,1,item_5
095642_l2,unos,34,1,item_6
095642_l2,unos,34,1,item_7
095642_l2,unos,34,1,item_8
095642_l2,unos,34,0,item_9
095642_l2,unos,34,0,item_10
098771_l2,algunos,44,1,item_1
098771_l2,algunos,44,1,item_2
098771_l2,algunos,44,1,item_3
098771_l2,algunos,44,1,item_4
098771_l2,algunos,44,1,item_5
098771_l2,algunos,44,1,item_6
098771_l2,algunos,44,1,item_7
098771_l2,algunos,44,0,item_8
098771_l2,algunos,44,0,item_9
098771_l2,algunos,44,0,item_10
098771_l2,algunos,34,1,item_1
098771_l2,algunos,34,1,item_2
098771_l2,algunos,34,1,item_3
098771_l2,algunos,34,1,item_4
098771_l2,algunos,34,1,item_5
098771_l2,algunos,34,1,item_6
098771_l2,algunos,34,1,item_7
098771_l2,algunos,34,1,item_8
098771_l2,algunos,34,1,item_9
098771_l2,algunos,34,0,item_10
098771_l2,unos,44,1,item_1
098771_l2,unos,44,1,item_2
098771_l2,unos,44,1,item_3
098771_l2,unos,44,1,item_4
098771_l2,unos,44,1,item_5
098771_l2,unos,44,1,item_6
098771_l2,unos,44,1,item_7
